2doctor,dialogue
https://drzhangxiuping015.haodf.com,"['您好 我看片子报道胰腺没有发现问题 现在有什么症状 除了腹痛 有黄疸吗。胰腺增强 反而没有发现问题 ,您好 已收到您的免费义诊 现在泌尿系感染和脾钙化灶问题不相关 从肝胆外科来看 脾钙化灶是良性的 不用,您好 是这样 如果现在吃饭可以的 身体情况允许 我建议可以用全身化疗 然后吃饭饮食的话 目前因清淡饮,您好 我看是免费义诊 还剩最后一次回复机会 这样的话 用免疫和靶向药物效果都不好 我建议这样 如果营,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：现在在用什么药物 除了,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：现在有什么检查资料吗 ,您好 已收到您的免费义诊 根据现在情况来看 怀疑是急性胰腺炎复发 现在有什么症状吗 腹疼明显吗 有好,这个得看后续的治疗效果 有的时候效果不错 维持的很好 但是胰腺癌的恶性程度很高 也要有心理准备 我们']"
https://drzhoujian.haodf.com,"['你好，可以通过预约平台取消或说明情况。下次再预约就诊。,你好，患者目前病情需尽快肝移植。等待供肝前继续人工肝、支持等对症处理。你好，每个人的病情情况不同，手术及术后的费用可能也不相同。供肝的情况要看配型的情况，由于他的病情危急，会尽可能早安排。你好，可以安排现场加号。,你好，可以完善PET-CT检查，明确是否只有一处骨转移，如只有一处骨转移，可以考虑行放疗。患者目前血小板水平比较低，不建议马上使用多吉美。,你好，目前检查提示肝内有1枚将近10cm的肿块，建议进一步完善CT或磁共振增强检查明确性质。请携带相关检查资料门诊就诊。']"
https://gufangmingdr.haodf.com,"['你好。上次B超没查到，可能是比较小，不明显。目前可复查随访上，血管瘤囊肿和息肉均很小。不客气，随时再联系！,你好，有最新的肝功吗。切胆囊术中探查，什么原因造成胆管狭窄。要做一下，肝功能血常规相关肿瘤学指标。是的，只会越来越窄。肝功能+血常规+肿瘤学指标，上腹部增强磁共振+胆道磁共振，做好后到我们这儿，几个科共同会诊一下。可以。,1.单发息肉，不排除腺瘤型息肉，所以存在癌变风险。2.胆囊切除增加结肠癌机率，无科学依据。但一般认为胆囊结石或息肉致胆囊功能障碍，会导致食物胆汁不能充分混合消化，从而影响胃肠道。3.息肉分型，术前很难定。不过胆固醇型息肉常为多发。总之，单发息肉超过1cm,建议尽早尽快切除掉。,你好，术前有无做过胆道磁共振MRCP。胆总管有问题？有狭窄或结石吗？若淀粉酶持续升高，胆总管下端有无问题要考虑一下。若仅是胆结石胆囊炎致胰腺炎，一般病灶去除后会慢慢下降。目前建议继续消炎、抑酶等治疗，密观病情。胰腺炎症方面可做个胰腺增强CT明确一下病变。,囊肿常见。不会变癌。异常灌注，通俗讲血流流向异常，不会变癌。不用，也无药可吃。但要复查随访上。考虑原有基础病变，建议磁共振。,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：手术时的，幽门梗阻原因']"
https://hdfpenglw.haodf.com,"['有发热，血象高等，怀疑有感染征象就需要用抗生素。一般用头孢类抗生素。查过血常规，肝功能生化吗？目前可,感谢您的信任，病情资料我已详细阅读。根据您现有的资料，建议：胆囊炎。报告发过来看下。我们科手术费用1,感谢您的信任，病情资料我已详细阅读。根据您现有的资料，建议：胆囊炎。胆囊息肉多发，且不超过1cm，目,感谢您的信任，病情资料我已详细阅读。根据您现有的资料，建议：上腹部疼。查过血尿淀粉酶吗。胰腺回声增强,建议检查腹部B超或者CT看看。,胰腺病变的放射痛会引起肩背部疼痛的。饮食以高蛋白为主。,充满胆结石是需要手术的，肝血管瘤不大，可以观察。乙肝病毒量，两次方，不是很高，建议继续吃抗病毒药，再']"
https://jiangxiaoqing.haodf.com,"['根据检查结果，不会是肝内胆管结石，是肝内钙化灶。不会有症状。不用管。,应该是。做个PETC丅，肝外木有转移的话，建议肝移植。切除效果不好。其它都治不好了。肝硬化很重，只有做肝移植手术。,诊断肝癌，边界不清。乙肝，肝硬化，脾大。先做介入+抗病毒治疗+乐伐替尼，如何有钱，可以加用PD1。介入是局部化疗，反应小。具体问一下你的医生。这个病你担心这担心哪，不治疗很快他就不在了。你自己先带全资料，来看一下，采取什么方法。,应该是支架感染了。目前上海第七医院收病人，找陈挺松主任穿刺引流一下。好。好。说过了。是可能转移了。也有可能是肝脓肿，先引流胆汁再说吧。我帮你联系了上海国际医学中心，哪儿可以住院。刘刚医生我联系过了。先住下治疗。我们科未收，去医学中心住吧。如果肝是转移，就不能手术根治。换金属支架。后做化疗。好。好。好。俺在隔离中，再等几天看看。,胆管细胞癌非常恶性，化疗后复查肿瘤CA199，CEA，AFP？本来化疗有效率非常低。建议肿瘤活检标本,片子拍反了。字正片子就正了。血化验单也发给我。这样子。,手术记录有吗。病理报告。肿瘤标本做基因检测了吗？靶向药有用吗？是的，但没有办法的话，试试看也可以。把,彩超怀疑胰头癌，要做增强CT，超声胃镜。先检查，确定诊断后才治疗。如果检查能耐受手术，又能手术，首先,像这样发一下CT，磁共振片子，血化验单。重拍一下，看看字要正的。有正，有反。不太清楚。最好能做增强C']"
https://jinzhongtian.haodf.com,"['胆囊息肉：1. 观察，半年复查一次；2. 清淡饮食。甲状腺结节1. 观察，半年复查一次；2. 少吃碘盐，少吃海产品。暂不需要治疗。定期观察有无变化即可。,1. 甲状腺结节需要到正规三甲医院复查；2. 肝血管瘤应做增强CT或增强核磁，如能明确是肝血管瘤，可以观察，每半年用B超复查即可。两个都观察，半年复查一次，甲状腺用B超、肝囊肿用增强CT复查。,恶性程度如何我也不确定，但有一点，不要被精神压力压垮，既然大家都认为问题不大，就不要想，这就是最好的治疗。这只能自己想开。想不开就不要出国了。,1. 肝囊肿很少有症状，一般小于8.0cm也不处理，一般也不会恶变，观察即可。2. 根据你描述的情况,1. 首选需要进一步诊断，明确是否为胆囊癌伴肝转移；2. 最好做加强CT或加强核磁，以及血常规、肝功']"
https://ligang1208.haodf.com,"['没有看到影像资料，估计问题不大，但还是建议你做个普美显的超声造影或者CT，这样会更明确一些。有时间可以带好资料到门诊来。经济条件允许，也可以考虑全身PETCT。良性的概率高，为了更加明确，做个PETCT更好。穿刺只能说明穿刺部位是什么性质，就算是多点穿刺也只能说诊断的概率高一点，因为穿刺组织太少。所以，建议普美显造影或者PETCT。是不是恶性，是不是原发还是继发，要综合起来看。是的，做个PETCT是为了排除一下，比较保险。穿刺活检阳性率在50%到70%，就是说还有30%多可能错过。所以做个PETCT比较保险一点。因为根据肝脏核磁和穿刺活检结果，不是特别像转移，而且PETCT费用比较贵，而且自费。做是为了更保险而已。PETCT当然也有局限性，综合考虑，如果还想进一步排除转移，它是目前比较合理的选择。转移的概率不高，但尚需定期随访。而且局灶性增生，也有恶变概率，还请密切观察。不是，从肝脏核磁上，有这种可能。综合考虑。炎性占位包括很多种，包括局灶性增生，炎性肉芽肿等等。不是说你就是肝炎，你就理解为不是恶性肿瘤就可以了。不知道，也许跟组织特性有关系。而且穿刺明确的概率也就70%左右。目前看，恶性的概率比较小，具体是什么很难说，建议三个月复查一次。有时候要根据病情发展来判断。,建议做个胰腺增强CT，抽血查肿瘤指标。然后带好资料，周三到门诊。也可以做增强核磁共振，01.01放假，01.08公差，这两天周三门诊都停了。,具体影像不太清楚，从结果描述和肿瘤指标看，良性概率高，应该是可以继续观察。但，保险起见，建议再做个胰腺增强核磁共振，最好是薄层的，1mm一层，至少3mm一层的，比较好。当然。,抽血查肿瘤指标，再做个内镜下超声。内镜下超声，不用活检。主要看看腔内情况。好。,建议做胰腺增强核磁共振，抽血查肿瘤指标。是否需要手术，需要进一步检查，可以考虑内镜下超声或者PETC,病情比较复杂，建议门诊就诊。NK目前是实验性治疗，没有应用于临床。先化疗，或者化疗加免疫治疗，争取手']"
https://luchongde.haodf.com,"['你好，从目前资料看，主要问题是肝炎引起的肝损伤。这是很多并不知道自己有乙肝的乙肝患者会出现的一个情况，不要过分焦虑。   治疗上主要是四个方面：    1：最重要的，立即开始抗病毒治疗，建议服用恩替卡韦或者替诺福韦抗病毒治疗。    2：静脉用药挂水保肝退黄降酶治疗。药物可以使用甘草酸二氨、谷胱甘肽、熊去氧胆酸、思美泰等。   3：戒烟酒、忌油腻饮食，最近以清淡饮食为主，保证新鲜蔬菜水果的摄入，充足的维生素是肝细胞修复再生所必须的。同时如果日常在服用什么特殊保健品的，全部停用。   4：加强休息。  1周后再次复查肝功能、乙肝病毒定量，对比用药后的疗效。CA199轻度升高，没事的，一个月后复查即可。   乙肝治疗中抗病毒治疗是非常重要的一块，病毒高时必须抗病毒治疗，降低病毒的活性，否则病毒活性高持续损伤肝细胞，未来会出现肝硬化，严重的发展为肝癌。    抗病毒药物服用在国际上是非常常规的一个治疗方法，不存在副作用严重一说。吸烟有害健康。,你好，从资料看胆囊结石明确，胆囊功能部分缺失，这个情况，治疗上建议腹腔镜胆囊切除。    腹胀等不适症状与结石相关的，并不是每个结石病人都会有明显的进食油腻食物后的胀痛。因为结石多发，胆囊浓缩功能异常，这样是不推荐保胆取石的。   一是结石容易短期复发。二是胆囊功能已缺失。不会的，那些网上查的是断章取义的理解。可以点开我的介绍，下拉后在专家文章里，有我写的与胆囊相关的科普文章，看过就会答疑了，安心。,你好，从资料看肺部考虑转移灶可能大   头部可以查头颅CT排查转移灶    下一步建议靶向药物治疗。靶向药物至少服药一月后复查才能初步评估效果。   服药后有什么不舒服的表现么？或者皮疹、腹泻等。,你好，平扫检查只能发现结节，但是无法判断性质的。    下一步需要做增强的肺部和肝脏CT，根据结节动脉期、延迟期的表现，才能判断性质。增强CT做了才能判断。现有资料提供的信息太少，无法判断良性还是恶性结节。良恶性在血化验方面有专门的肿瘤标志物检查，并不是依据肝功能和血常规来判断的。,你好，出血后有再次复查胃镜找寻出血点么？那就比较危险了，消化道出血在家里是很危险的。这些是在家里还是家附近的医院？估计出血部位是十二指肠以下，因此以黑便为主，会间断性的，但如果出现过正常颜色，那么还是有希望的。加强抑酸止血药物使用吧。恐怕目前能做的也只能是这么多了。消化道出血的时候是禁食的，不能吃东西。理论上水也不能喝，如果实在口渴难耐，稍微喝点温水吧。看病人口唇是否还红润，眼结膜是否苍白，具体要查血常规看血红蛋白的数值的。药物是可以的，慢慢输液。10%葡萄糖水是需要的，糖是身体能量的来源之一。如果能就近医院住院那是最安全的。这个只能你们商量好了。输液最好去医院，这样是很危险的。需要至少八个单位胰岛素。稳定么就是还有机会啊，去医院吧。500ml的10%糖水，8个单位胰岛素。,你好，相关血化验等的检查报告一起上传吧。从片子初步看，肿瘤病灶在右侧，同时有门静脉右支的癌栓，肝内胆管扩张，考虑是胆管癌栓可能大。好的，胆管阻塞症状是比较明显的，建议抓紧做PTCD引流胆汁，改善肝功能。好的，胆管阻塞是明显的，我的建议是可以PTCD做外引流，也可以直接在内镜下经ERCP做内支架引流胆汁，同时在术中看是否能一起做激光的胆管癌栓消融术。右侧病灶可以考虑放疗治疗的。手术可以做的，但是因为合并了门静脉和胆管的癌栓，术后复发率是很好的，手术效果不好。手术后复发率很高。    放疗治疗门静脉癌栓。胆道内支架处理胆管癌栓。介入或者射频治疗肝内复发灶。激光消融和放疗是两个不同的治疗方式。肝硬化是有的，属于轻度范围。,你好，从提供资料看，目前患者主要问题在于乙肝和肝炎引起的肝功能损伤。    从检查资料看乙肝病毒指数非常高，需要服用恩替卡韦抗病毒治疗，同时使用护肝降酶药物治疗。    后续药物服用后需要三个月复查一次肝功能、乙肝病毒DNA、腹部超声“”。恩替卡韦抗病毒治疗，至少需要连续服用2年。    护肝药物可以在当地二级医院挂水使用一周，然后复查肝功能，看数值的变化。    日常生活中近期要避免过重的体力活动，注意休息。饮食上忌烟酒忌油腻辛辣饮食。血化验的结果是不会错的。转氨酶高是肝炎病毒引起的。    服用上述药物后会逐步下降，至于多久能到正常，因人而异，我们用药后随访观察吧。,奥美拉唑的抑酸效果很强，同时能间接起到抑制胰酶分泌的作用，对于胰腺炎引起的呕吐确实有控制作用的。胰腺炎有急性与慢性两种，发作时恶心呕吐是最常见的症状。这个症状是可以接受的。,你好，片子能拍照上传么？或者把报告拍的清楚一些。内容描述很模糊。如果肝内没有发现明显复发灶，我们建议对癌栓处理是放疗治疗。   但在治疗前要确实鉴别门静脉内是癌栓还是血栓。一般是肿瘤在生长过程中侵犯门静脉，然后肿瘤长入血管形成癌栓。那能把纸质报告平铺后清楚的拍照再上传一次么？好的，比较清楚的。    再次手术切除，只要患者身体检查正常，是可以进行的    但是因为患者存在血栓，肝内没有发现明显肿瘤病灶，因此我觉得还是要进一步检查，明确门静脉内是癌栓还是血栓。     这个甲胎蛋白的数值，不算特别高的。建议这样，做肝脏增强磁共振，判断肝内是否有肿瘤复发灶。   如果能看到癌灶，那么血管内考虑癌栓可能大，可以考虑放疗或者手术治疗。   如果没有明显复发灶，那么血管内栓子成分需要看磁共振表现，明确到底是血栓还是癌栓。这个是需要术前检查评估的，并不是绝对不能手术。这需要术前全面检查，然后和所管医生仔细沟通。好的，后续有情况保持联系。,你好，如果是原来手术处理部位的囊肿，那么是考虑囊肿再长，比较常见的情况。如果日后囊肿再次长的很大、引起压迫症状的话，可以超声引导下做穿刺引流的。,你好，当地医院手术记录能上传么？这是胸片，我指的是病历里的手术记录，里面有当时医生对术中探查情况的具体描写。这样才能判断是否有必要到高一级医院考虑手术治疗。从手术记录描写看，下一步可以考虑放疗治疗治疗。,你好，片子能否拍照上传？     从报告描写看，肝内肿瘤是多发的，考虑是转移性肝癌或者胆管细胞性肝癌可能大。     治疗上以介入治疗为主，外科手术是不推荐的。是的，发现比较晚期。介入治疗效果因人而异的，希望患者是介入效果好的。在北京的话可以去301再看看。,你好，目前自身有发热和腹痛的症状么？一般胆道手术，尤其是胆囊切除手术会诱发胰腺炎的发生。    出现这个情况，我们一般建议使用抑酶药物比如奥曲肽、生长抑素等静滴，同时禁食治疗，等待淀粉酶下降到正常范围再开始进食。按时间算现在还属于急性期，只是症状和程度较轻。胆囊结石手术，怎么会状态这么差，如果输液不方便，可以用深静脉置管输液。按我们经验，用药7天左右会好转。一般治愈后复发率不高的。胰腺炎以发作时间来看的，一般超过72小时，症状逐步减轻可以认为是慢性胰腺炎。但治疗的重点不在于急慢性之分，而在于治疗的效果。,你好，从片子看诊断是肝癌，瘤体位置很差，在右侧尾状叶，紧贴肝内重要管道。手术风险是比较大的。    患者本人身体情况如何？血化验肝功能等请上传。日常有抽烟喝酒的习惯么？好的，肝功能还是稳定的。    治疗上积极的，建议手术治疗，我们病房住院周期10-14天，住院费用6-8万，下周一可以来住院。两个方法，一是1月6号早晨8点到我们医院住院部一号楼六楼肝外六科二病区直接找我，二是看我1月8号上午的肝外科科普通门诊。医院地址在介绍里有。东方肝胆外科医院安亭院区。可以的。,最近有检查肝脏磁共振和胸片么。,您好，从这个超声描写看两个小问题    1.肝血管瘤，很小，暂时不需要特殊处理，日常正常生活，半年复,您好，肝功能等血化验的结果能上传么？     肝脏CT片子能上传么？      患者目前饮食和体力情,您好，从资料看，患者考虑是肝炎后肝硬化，部分硬化的结节发生了癌变。     治疗上建议采取微创的肝癌,你好，几个简单问题哦   1：患者本人有乙肝病史么？    2：随访过程查过甲胎蛋白、CEA、CA199等肿瘤标志物么？从片子和超声看，瘤体大小变化不大的。可以的话把片子一张张拍照上传。但是从目前大小变化看，增大速度是可以接受的范围。从报告描写看，基本考虑是良性病灶，以FNH可能大。这个确诊是需要手术切除来下结论的。    如果是肝癌的话，生长速度不会这么慢的。继续观察，三个月复查一次超声。射频治疗是可以的，但这样直接毁损就无法得知瘤体的性质。']"
https://luxinlxys.haodf.com,"['胆囊腺肌症可能性较大，但范围和面积也应该到手术指征了，我也建议手术。核磁价值不大。无关，也没什么特异性，不需过度关注。目前不需要手术。术前检查都是常规血检，心肺功能等。没必要。,过度怀疑，甲胎蛋白不一定都高。高度怀疑。其它检查不必要，可以造影超声和增强核磁二选一。有些新方法，比如射频消融，但对肿瘤位置有要求。应该理解为新发病灶。好比曾经得过乳腺癌，十年后又得了卵巢癌。这么小的新发病灶，射频也是好选择。射频消融、微波消融，您说的那个我没听说过。小就效果好。,肝血管瘤不需处理，胆囊息肉超过1㎝考虑手术。不可能预防。肝血管瘤很常见，会长，很缓慢。除非很大很大影响正常生活了。,无回声的是肝囊肿，下次检查还是去正规的三甲医院做。彩超即可。没有什么特殊。给您一个建议，如果医生不考虑恶性您就尽可放心。如果像您这样担心会吓死。,吃药无用。超过1㎝考虑手术，目前不需处理，每年复查。没有什么可做的。不会因为你做了什么会有所改变。手术就是胆囊切除，影响不大。另外也是因为不得不切除。,没有什么能刺激到我的特殊情况。您什么问题。肝胆外科医生都知道，每个人肝门部都有淋巴结，或大或小而已。恶性肿瘤一定会有原发灶的表现，等到体重都明显减轻基本已经不太行了。这个实在没有必要，恶性肿瘤还是要找到原发灶才算。掉体重还要找原因，比如原来体重超重，饮食不好，休息不好，精神紧张，压力大，糖尿病……放射科医生的报告是发给临床医生看的，不是给病人看的。做PET，自费10000，花钱解心疼。焦虑就是病。如果能治焦虑也值得。这个核磁检查只能说明到这个检查时刻为止，肝胆胰脾肾没有肿瘤表现，这是最学术的解释。我是肝胆外科医生，也只能就目前与肝胆疾病相关的检查发表意见。如果您焦虑，与此相关的检查不是一两个月能做完的。定期体检是需要的。不是需要不需要的问题，是说了一晚上您还会担心。半年。医生门诊系统查不到这个序号。,明确是肝癌，是不是有手术机会建议做增强核磁，查血：肝肾全，凝血（PT+A），最好来门诊看结果。可以，增强核磁。如果手术，残余肝脏太小，基本上是不可手术的病例了。确定是恶性。如果能承受风险且经济条件足够好，肝移植是首选。中晚期，介入、靶向都是姑息治疗，可以选择。,先天性胆总管囊肿不是都要手术的。以下三种情况考虑手术：反复腹痛除外了其它因素，胆总管结石，黄疸进行性加重。有说法会恶变没有根据。超声即可，每年一次。,什么问题？有没有CA199化验结果？这是增强CT吗？没有看到，可以。如果着急1.2周四上午也有门诊，40诊室。9点左右，不要晚。春节前很难安排手术了，她的不是恶性肿瘤，不用急于手术。在家踏踏实实过节，节后1-3天内收。本周手术排满，下周手术就谁都别放假了。一定一定。医院统一安排，2.4-10这周不收手术病人。计划下周末收病人，再下周手术。腹腔镜手术/开腹手术均可，做胰体尾脾切除。那是保留脾脏的胰体尾切除。确实有这样的术式，近年也比较时髦。但我对这个手术始终有看法（也代表学术争议）。胰体尾脾切除比保留脾脏的手术简单，节省时间，并发症少。而且保留脾脏的术式不是百分之百病例都能保留的了。省事省时不是关键，关键是如果胰腺肿瘤如果是恶性的，保留脾脏就不能达到根治性切除的目的（当然您的病例暂不考虑恶性）。还有，脾脏切除并发症（后遗症）很少。答应您了，一定第一时间安排。等的起。连门诊都减了。外科病房基本关门了。如果协和医院不就此关张。没有。您按4月份打算吧。您按4月份打算吧。我也不知道。我已经让主管医生通知您了。我能做的也就这么多了。一定要在北京隔离14天，还要留好证据。,彩超诊断肝囊肿还是比较有特异性的，可信。最多重复一下超声检查。不是我是说您心太重。核磁没必要，1㎝以下的占位核磁可能看不到。一年检查一次即可。您还长了好多器官呢，每样都有恶变风险。那个实在没有什么技术含量，三甲医院吧。,看到，右肝边缘有个很小的东西，考虑囊肿。靠近膈肌有可能看不到，不需处理。可能会增大，但长的很慢。如果腹部CT能治心病就做。,这是典型的有症状胆囊结石，手术切除胆囊是唯一选择。大部分胆囊结石没有症状，一旦有症状通常会反复发作，,这个问题非常好，但专业界早有定论，除非有大出血或完全性肠梗阻表现，都是先化疗，看看有否手术机会，同期,现有资料暂不考虑肿瘤。但是做增强核磁有些小题大做了，定期体检吧。一年一次超声检查即可。这么小的东西无,诊断明确。高龄患者，肿瘤进展通常缓慢，我赞成不做积极治疗。靶向药物并不像您想象中那样神奇高效，看看当,这个检查是针对肺的，发现肝脏问题属于副产品，没有诊断依据，要做肝脏动态增强核磁。能增强说明不是肝囊肿,多发肝癌，诊断明确。肝功能A-或B级，手术风险增加是一方面问题，另一方面是这种多发病灶有可能切不净或易复发。经济条件允许，能承担手术风险和费用，肝移植是首选手术切除可以考虑，但创伤大，复发可能性如果担心手术风险，只有介入＋靶向药。肝移植费用100-120，后期主要是免疫抑制剂，不过也入医保了，费用尚可接受。风险我就不说了，往严重里设想。不能切除的是晚期，目前至少是中晚期。至于生存时间就是胡说八道了。即使简单可切除的病例我也不能保证。']"
https://popoyuan77.haodf.com,"['您好，这是肝脏和肾脏多发性的囊肿，因为比较小，最大只2厘米左右，所以不用处理，三个月至半年左右复查B超，以后可以每年复查一次。可以考虑做一个肝脏CT，但需要平扫加增强，而不能简单只做平扫。目前需要搞清楚的是诊断，现在不需要用药。,您好！您ct提示的肝内胆管病变，不一定是结石，也可能是钙化，钙化一般是肝内血管钙盐沉积导致，这个不要紧的。可以通过有经验的B超科医生来判断具体是钙化还是结石。另外，肝内如果确实是结石，但仅有一枚，而且很小，也不太会有症状。所以你肝区不舒服，可能还是和肝炎有关，建议查乙肝病毒DNA滴度，如果高，还是要抗病毒治疗。乙肝两对半可以不用查，肝功能需要的，B超检查是最重要的，而且要到大一点的有经验的B超医生那里去做。这对判断钙化还是结石很关键。方便的话欢迎到我海军特色医学中心来检查。这两个检查基本可以判断病情，后续如果有必要，再考虑肝胆方面的CT。（之前体检做的是肺部的CT，而且只有平扫，如果要做肝胆的CT，必须平扫+增强扫描）。当然目前还不用考虑做CT，前面的两项检查完善了再说。也欢迎你及时反馈信息，我们一起分析。这个效果大同小异，而B超倒是对医生的要求比较高，需要有经验的医生来做更好，对钙化和结石的判断更准确。我估计你们地级市一级的医院应该能做的。你先在启东市大一点的医院问问，不行就到南通市里面。你现在是在启东还是上海？在徐家汇，交大对面。方便的话也欢迎你来就诊。海军特色医学中心，淮海西路338号，原来的名称是解放军第四五五医院。不客气。你好，b超报告明确了是钙化，挺好。但我强调的第一个问题，磁共振，还是建议要做，只有做完排除了梗阻，再吃你配的药，可能会更好。胆道梗阻排除了，胆囊胆汁稠厚关系不大，配的药可以吃了。不是，只是胆汁比较稠，没有结石。以后要注意的一点是：早饭一定要吃。这对于胆汁稠厚有利，胆汁太稠，容易长胆结石。,你好，血管瘤目前只有10mm，不需要处理。,你好，你的病情我仔细了解过。病情还是比较严重的，出现了胆囊穿孔的情况，导致腹腔大量积液，同时两侧胸腔积液，出现这种情况，说明患者体质非常弱，才会有胆囊穿孔的表现，化验检查肝功能提示白蛋白23.4，已经非常低了，这个也能佐证患者营养和体质非常差的情况。能否手术？需要综合判断，所以还有几个问题：1.患者现在一般情况怎么样？能吃东西吗？一天吃多少？能下床活动吗？越具体越好。2.现在每天腹腔引流多少？颜色怎么样？3.出院以后有没有复查过B超或者CT？有没有做过磁共振MRCP？11.28日做的CT图像能不能传上来？,你好，你提供的病情我详细了解了。现在存在两个疾病，一个是泌尿系结石，一个是胆囊结石，你的肚子疼的症状，需要判断到底是哪个病引起的。所以我的问题是：你肚子疼在什么位置？是右上腹靠近肋骨的位置？还是偏下和肚脐差不多的水平？和吃饭有关系吗？小便的时候有痛吗？小便什么颜色？是鲜红色的？肚子疼的时候，背部疼吗？右侧大腿疼吗。']"
https://qilulitao.haodf.com,"['需要看看病人CT片子才能判断是否可以做腹腔镜微创手术。没有激光碎石这一说法。是的，需要看片子。最好带着病人的检查资料周一来门诊找我看看。,如果想根治，就得做手术。建议胆囊切除，保留胆囊以后结石还有可能复发。没有什么长期不良影响《“保胆手术”背后的真相到底是什么？》： 《胆囊有病变还是早切为妙》：。有可能，但是如果术前检查没有怀疑胆囊癌，这种偶然发现胆囊癌的几率不大。胆囊切除常规做病理检查。我觉得晚几个月做问题不大，不用担心。从彩超报告看 目前没有癌变。不客气。左边疼和胆囊结石没有关系。,你只有胆囊炎，肝内不是胆结石，那是肝内钙化灶，肝内钙化灶不是疾病，不需要任何处理。不需要吃。是的，和,我同意你们当地医院给你做手术医生的意见，我也考虑是术后粘连引起的，不能说你手术白做了，胆囊息肉超过一,你稍等，我看一下检查资料。现在病人肝功能很差，黄疸，在当地医院做胆管穿刺引流了吗？把术后CT片子发给,脾脏除了淋巴瘤很少长恶性肿瘤，如果想排除淋巴瘤，可以做骨髓穿刺检查。如果是淋巴瘤的话需要切除脾脏。我,片子看不太清楚，从增强CT看，肝上怀疑是转移或者是肝脓肿。当地医院CT报告怎么写的？磁共振考虑是肝脓,食管癌做手术应该看胸外科。从胃镜及病理报告看是食管癌，是否适合手术你得问一下胸外科医生。微信关注齐鲁,胆囊切除不可能再长出来，当地超声做的不对。可以周一门诊来复查。']"
https://qinyugang.haodf.com,"['不知老人心脏和肺功能怎样？如果能耐受手术，最好手术。要不会反复发作。,血管瘤不大，不会引起疼痛。肝功没问题吧？不像胰腺的问题，你的彩超检查胰腺也没有问题。,是乳头下方有肿块吗？做过检查吗？男性乳腺发育？,乳头溢血常见的是导管内乳头状瘤，有时彩超不一定能检查出来。可以做乳管镜检查。不痛苦，一般是良性的，你需要检查才能确定。手术治疗。用乳管镜检查看看。,疼痛可能与肝硬化，胆管扩张有关。,可以看看中医，有时中药效果挺好的。,疼痛可去医院做个彩超看看，有没有增强。干裂没有见到不好说。你去医院看看。应该不会有问题的。这可能与体型有关。乳头可以提拉，按摩也可以，但是作用可能没想象的那么好。看上去还可以，有些人乳头就是偏小，经常提拉有帮助。不小。这需要去整形医院看看。,这种情况很常见，可以去医院查个彩超看看，如果没问题，观察即可。,彩超报告发一下。可以做增强核磁进一步检查，或做穿刺活检。现在不能排除，所以需要进一步检查。建议进一步检查。,从检查报告看，肝内病灶不能确定一定是血管瘤。胰腺没什么问题。胰腺内点状信号从报告上考虑脂肪，超声没看到有问题，如果不放心做个增强CT看看。没看到片子，只能从报告里分析。,可以。你看看药物说明书，有时每种药的说明不一样。']"
https://rjwangjian.haodf.com,"['胆囊炎。胆囊肿瘤不是很像，但不管是不是都是需要手术的，根据术中冰冻病理结果决定手术方式。胆管有无结石最好做个超声内镜确认一下，没有胆管结石的话就腹腔镜胆囊切除，根据术中情况决定。是的。建议手术。,胆管癌。这个要看片子的，最好是做个Petct看看有无全身转移，已经有胸腔积液的话估计不会很好。那做个Petct吧，然后影像学检查要看一下。,胆囊癌。胆囊癌转移的话只有化疗，也可以做基因检测看看有无靶向药物或者免疫治疗。不敏感不等于没意义，做做还是有用的，检测可以用切下来的标本做，不治疗的话存活期一般不超过3个月。,考虑胰头癌，建议手术治疗。可以手术，做胰十二指肠切除术，一般费用在10万左右。可以考虑做三次的新辅助,胰腺癌。我有事，门诊停1个月，有事可以去看周一下午何敏主任的专家门诊。没事的。']"
https://shixianjie.haodf.com,"['感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：就是这个片子不是特别的清楚，但是应该是看着还是有机会根据您现有的资料，建议：人性的营养状态怎么样。,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：这个就疼过这1次是吧根据您现有的资料，建议：饮食如果要是能控制的很好，是不是疼痛就能好一些。,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：自己有什么症状没有根据您现有的资料，建议：饮食营养状态怎么样。,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：目前病人的营养状态怎么样人在哪根据您现有的资料，建议：有过什么症状没有。,感谢您的信任，病情资料我已详细阅读。您目前的检查资料不齐全，需要补充以下检查：其实理论上应该做个肝脏CT，把片子拿上传根据您现有的资料，建议：现在营养状态怎么样？饮食怎么样。']"
